Year,Min age,Max age,Sex,Chip Time (min)
12,60,64,F,332
12,60,64,M,331
12,40,44,M,333
12,35,39,M,342
12,25,29,F,328
12,55,59,M,351
12,50,54,M,332
12,45,49,M,338
12,55,59,F,332
12,25,29,M,333
12,40,44,F,337
12,45,49,M,332
12,30,34,F,334
12,50,54,F,334
12,25,29,M,333
12,45,49,F,344
12,35,39,M,333
12,45,49,M,335
12,45,49,F,340
12,50,54,F,333
12,40,44,F,340
12,35,39,F,347
12,55,59,F,336
12,65,69,M,340
12,50,54,F,336
12,30,34,F,340
12,30,34,F,334
12,50,54,M,340
12,35,39,F,336
12,50,54,M,355
12,60,64,M,336
12,40,44,M,341
12,40,44,F,341
12,45,49,M,357
12,25,29,M,338
12,40,44,M,333
12,25,29,F,338
12,30,34,M,338
12,35,39,F,339
12,25,29,F,350
12,35,39,M,338
12,35,39,M,338
12,25,29,M,339
12,25,29,F,339
12,20,24,M,339
12,20,24,F,339
12,30,34,F,345
12,40,44,M,345
12,50,54,F,342
12,45,49,M,342
12,30,34,F,342
12,35,39,M,341
12,40,44,F,341
12,45,49,F,342
12,50,54,M,343
12,30,34,F,343
12,30,34,M,356
12,40,44,F,343
12,55,59,F,359
12,20,24,M,349
12,40,44,F,354
12,25,29,F,358
12,45,49,F,345
12,50,54,F,346
12,35,39,F,344
12,45,49,F,345
12,50,54,F,344
12,50,54,F,345
12,50,54,M,346
12,30,34,F,346
12,50,54,M,346
12,55,59,F,346
12,55,59,M,346
12,45,49,M,346
12,35,39,F,347
12,65,69,F,347
12,35,39,F,346
12,55,59,M,352
12,45,49,F,347
12,35,39,F,360
12,30,34,F,360
12,15,19,M,358
12,25,29,F,348
12,25,29,M,349
12,40,44,M,361
12,35,39,M,349
12,50,54,F,349
12,45,49,F,363
12,40,44,F,350
12,30,34,F,363
12,30,34,F,355
12,50,54,F,350
12,45,49,F,350
12,30,34,F,356
12,35,39,M,351
12,50,54,F,351
12,30,34,M,351
12,35,39,F,350
12,15,19,F,357
12,25,29,M,357
12,30,34,M,354
12,45,49,M,354
12,20,24,M,354
12,30,34,M,354
12,30,34,F,353
12,60,64,F,355
12,35,39,F,356
12,35,39,F,356
12,45,49,F,356
12,45,49,F,356
12,40,44,F,356
12,45,49,F,357
12,30,34,F,353
12,50,54,M,358
12,30,34,M,358
12,60,64,M,359
12,50,54,F,378
12,25,29,F,363
12,35,39,F,359
12,30,34,M,381
12,30,34,F,360
12,30,34,M,360
12,35,39,F,357
12,35,39,F,361
12,45,49,F,362
12,25,29,F,362
12,20,24,M,361
12,60,64,M,363
12,30,34,M,366
12,50,54,M,363
12,30,34,F,363
12,25,29,F,368
12,45,49,M,363
12,35,39,M,365
12,35,39,F,371
12,25,29,M,366
12,25,29,M,373
12,50,54,M,367
12,35,39,F,368
12,35,39,F,365
12,35,39,M,373
12,25,29,F,369
12,30,34,F,370
12,45,49,F,370
12,40,44,F,374
12,40,44,F,367
12,30,34,F,372
12,20,24,F,375
12,60,64,F,389
12,30,34,M,375
12,55,59,F,381
12,55,59,M,381
12,40,44,F,376
12,35,39,M,378
12,45,49,F,378
12,30,34,M,389
12,35,39,M,389
12,55,59,F,379
12,45,49,F,378
12,20,24,M,380
12,75,70,M,382
12,70,70,M,389
12,45,49,F,389
12,35,39,F,385
12,40,44,M,387
12,40,44,F,387
12,40,44,F,389
12,40,44,M,389
12,45,49,M,389
12,50,54,F,389
12,25,29,F,389
12,40,44,F,389
12,55,59,F,389
12,50,54,M,389
12,55,59,M,389
12,35,39,M,389
12,60,64,F,389
12,60,64,M,389
12,50,54,F,389
12,50,54,F,389
12,45,49,F,389
12,35,39,F,389
12,40,44,F,389
12,45,49,F,389
12,30,34,M,389
12,20,24,M,389
12,45,49,M,389
12,25,29,F,389
13,25,29,M,127
13,25,29,M,129
13,25,29,M,130
13,25,29,M,131
13,30,34,M,131
13,30,34,M,133
13,25,29,M,136
13,25,29,M,136
13,35,39,M,138
13,18,24,M,138
13,30,34,M,139
13,25,29,M,139
13,30,34,M,140
13,30,34,M,143
13,30,34,M,144
13,25,29,M,145
13,30,34,F,145
13,25,29,M,146
13,18,24,F,146
13,25,29,F,147
13,35,39,F,148
13,25,29,F,148
13,30,34,F,149
13,35,39,M,149
13,25,29,F,150
13,25,29,M,150
13,18,24,M,154
13,18,24,F,154
13,40,44,F,154
13,30,34,F,155
13,30,34,M,155
13,35,39,M,155
13,30,34,M,157
13,30,34,M,157
13,45,49,M,157
13,30,34,M,158
13,25,29,M,159
13,50,54,M,159
13,45,49,F,160
13,25,29,M,160
13,30,34,F,161
13,40,44,M,161
13,30,34,M,161
13,25,29,M,162
13,45,49,M,162
13,25,29,F,162
13,25,29,M,162
13,40,44,M,163
13,45,49,M,164
13,25,29,M,165
13,40,44,M,165
13,45,49,M,166
13,45,49,M,166
13,35,39,M,166
13,18,24,M,167
13,30,34,M,167
13,40,44,F,167
13,30,34,F,168
13,40,44,M,168
13,40,44,M,168
13,30,34,M,169
13,15,19,M,169
13,18,24,F,169
13,18,24,M,169
13,35,39,M,169
13,25,29,M,170
13,40,44,M,170
13,45,49,M,170
13,40,44,M,170
13,60,64,M,170
13,30,34,F,171
13,35,39,F,171
13,40,44,M,171
13,25,29,F,172
13,30,34,M,172
13,35,39,M,172
13,25,29,M,173
13,30,34,M,173
13,40,44,M,174
13,30,34,M,174
13,35,39,M,174
13,40,44,M,174
13,30,34,M,175
13,45,49,M,175
13,30,34,F,175
13,40,44,M,175
13,18,24,M,175
13,55,59,M,175
13,30,34,M,175
13,35,39,M,175
13,40,44,M,176
13,30,34,M,176
13,35,39,M,176
13,35,39,M,176
13,30,34,M,176
13,30,34,M,177
13,18,24,M,177
13,25,29,F,177
13,35,39,M,178
13,40,44,M,178
13,45,49,M,178
13,35,39,M,178
13,35,39,M,178
13,30,34,M,178
13,40,44,M,178
13,45,49,M,178
13,35,39,M,179
13,35,39,M,179
13,40,44,F,179
13,35,39,M,179
13,40,44,M,179
13,30,34,M,179
13,45,49,M,179
13,45,49,M,179
13,35,39,M,179
13,40,44,M,179
13,35,39,F,180
13,25,29,M,180
13,50,54,M,180
13,35,39,M,180
13,35,39,M,181
13,25,29,F,181
13,18,24,F,181
13,30,34,M,181
13,45,49,M,181
13,30,34,M,181
13,40,44,M,181
13,45,49,M,181
13,50,54,M,182
13,50,54,M,182
13,35,39,M,182
13,35,39,M,182
13,35,39,M,182
13,30,34,M,182
13,35,39,M,183
13,25,29,M,183
13,35,39,M,183
13,50,54,M,183
13,35,39,M,183
13,40,44,M,183
13,30,34,M,184
13,35,39,F,184
13,35,39,F,184
13,30,34,M,184
13,35,39,M,184
13,35,39,M,184
13,30,34,M,184
13,45,49,M,184
13,25,29,M,184
13,35,39,M,184
13,30,34,M,184
13,25,29,M,184
13,35,39,M,184
13,35,39,M,184
13,30,34,M,185
13,35,39,M,185
13,40,44,M,185
13,40,44,F,185
13,40,44,M,185
13,40,44,M,185
13,30,34,M,185
13,40,44,M,185
13,25,29,M,185
13,30,34,M,185
13,18,24,M,186
13,25,29,M,186
13,35,39,M,186
13,45,49,M,186
13,35,39,M,186
13,35,39,M,186
13,25,29,M,186
13,35,39,M,186
13,40,44,M,186
13,30,34,M,187
13,25,29,M,187
13,35,39,M,187
13,30,34,M,187
13,50,54,M,187
13,35,39,M,187
13,30,34,M,187
13,18,24,M,187
13,35,39,M,187
13,25,29,M,187
13,50,54,M,187
13,30,34,M,188
13,40,44,M,188
13,45,49,M,188
13,45,49,M,188
13,30,34,M,188
13,25,29,M,188
13,35,39,M,188
13,35,39,M,188
13,35,39,M,188
13,18,24,M,188
13,30,34,M,188
13,40,44,M,188
13,40,44,M,189
13,18,24,M,189
13,35,39,M,189
13,55,59,M,189
13,30,34,M,189
13,50,54,M,189
13,35,39,M,189
13,35,39,M,189
13,30,34,M,189
13,35,39,M,189
13,50,54,M,189
13,40,44,M,189
13,40,44,M,189
13,25,29,M,189
13,35,39,M,189
13,30,34,M,190
13,40,44,M,190
13,40,44,M,190
13,25,29,F,190
13,35,39,F,190
13,30,34,M,190
13,35,39,M,190
13,25,29,M,191
13,35,39,M,191
13,25,29,M,191
13,45,49,M,191
13,30,34,M,191
13,45,49,M,191
13,35,39,M,191
13,50,54,F,191
13,30,34,M,191
13,35,39,F,191
13,25,29,M,191
13,30,34,M,191
13,45,49,M,191
13,25,29,F,192
13,35,39,M,192
13,40,44,M,192
13,50,54,M,192
13,40,44,F,192
13,50,54,M,192
13,50,54,M,192
13,45,49,F,192
13,35,39,M,192
13,40,44,M,192
13,35,39,M,193
13,30,34,M,193
13,40,44,M,193
13,50,54,M,193
13,18,24,M,193
13,35,39,M,193
13,25,29,M,193
13,25,29,M,193
13,35,39,M,193
13,35,39,M,193
13,30,34,F,193
13,45,49,M,193
13,40,44,M,193
13,40,44,M,193
13,40,44,M,193
13,30,34,M,193
13,40,44,M,193
13,35,39,M,193
13,40,44,M,193
13,35,39,M,193
13,25,29,M,193
13,25,29,F,194
13,35,39,M,194
13,30,34,M,194
13,45,49,M,194
13,30,34,M,194
13,35,39,F,194
13,40,44,M,194
13,45,49,M,194
13,45,49,M,194
13,40,44,M,194
13,50,54,M,194
13,30,34,M,194
13,40,44,M,194
13,55,59,M,194
13,30,34,M,194
13,40,44,M,194
13,30,34,M,195
13,45,49,M,195
13,25,29,M,195
13,40,44,M,195
13,30,34,M,195
13,30,34,F,195
13,30,34,M,195
13,35,39,M,195
13,45,49,M,195
13,40,44,M,195
13,35,39,M,195
13,50,54,M,195
13,30,34,M,195
13,30,34,M,195
13,35,39,M,195
13,35,39,M,195
13,30,34,M,195
13,18,24,M,195
13,18,24,M,196
13,25,29,M,196
13,35,39,M,196
13,50,54,M,196
13,25,29,F,196
13,35,39,M,196
13,40,44,M,196
13,35,39,F,196
13,30,34,M,196
13,45,49,F,196
13,30,34,M,196
13,30,34,F,196
13,45,49,M,196
13,40,44,M,196
13,45,49,M,196
13,35,39,F,196
13,18,24,M,197
13,40,44,F,197
13,60,64,M,197
13,50,54,M,197
13,30,34,M,197
13,25,29,F,197
13,55,59,M,197
13,30,34,M,197
13,25,29,M,197
13,40,44,F,197
13,30,34,M,197
13,45,49,M,197
13,35,39,M,197
13,45,49,M,197
13,40,44,M,198
13,40,44,M,198
13,40,44,M,198
13,50,54,M,198
13,55,59,M,198
13,55,59,M,198
13,35,39,M,198
13,30,34,M,198
13,30,34,M,198
13,45,49,M,198
13,30,34,M,198
13,18,24,M,198
13,40,44,M,198
13,35,39,M,198
13,40,44,M,198
13,35,39,M,198
13,18,24,F,198
13,25,29,M,199
13,40,44,F,199
13,45,49,M,199
13,55,59,M,199
13,50,54,M,199
13,45,49,M,199
13,25,29,F,199
13,45,49,M,199
13,35,39,M,199
13,65,69,M,199
13,40,44,M,199
13,30,34,M,199
13,25,29,M,199
13,25,29,M,199
13,40,44,M,199
13,35,39,M,199
13,25,29,F,199
13,40,44,M,199
13,30,34,M,199
13,25,29,M,199
13,45,49,M,199
13,40,44,M,199
13,45,49,F,200
13,30,34,M,200
13,18,24,M,200
13,18,24,F,200
13,45,49,M,200
13,40,44,M,200
13,30,34,M,200
13,18,24,M,200
13,50,54,F,200
13,50,54,F,200
13,45,49,F,200
13,18,24,M,200
13,40,44,M,200
13,25,29,M,200
13,40,44,M,200
13,30,34,M,200
13,30,34,M,200
13,35,39,M,200
13,40,44,M,201
13,30,34,M,201
13,35,39,M,201
13,25,29,M,201
13,35,39,M,201
13,50,54,M,201
13,50,54,M,201
13,30,34,M,201
13,35,39,M,201
13,30,34,M,201
13,30,34,M,201
13,25,29,F,201
13,55,59,M,201
13,50,54,F,202
13,40,44,M,202
13,35,39,M,202
13,45,49,M,202
13,25,29,F,202
13,35,39,M,202
13,45,49,M,202
13,35,39,M,202
13,45,49,M,202
13,45,49,M,202
13,18,24,M,202
13,55,59,M,202
13,50,54,M,202
13,35,39,M,202
13,55,59,M,202
13,45,49,M,202
13,50,54,M,203
13,25,29,F,203
13,45,49,M,203
13,35,39,M,203
13,35,39,F,203
13,30,34,M,203
13,50,54,F,203
13,25,29,M,203
13,40,44,M,203
13,50,54,M,203
13,25,29,M,203
13,40,44,M,203
13,40,44,M,203
13,18,24,M,203
13,50,54,M,203
13,30,34,M,203
13,25,29,M,203
13,30,34,M,203
13,35,39,M,203
13,18,24,M,203
13,25,29,M,203
13,40,44,M,203
13,45,49,M,203
13,30,34,M,203
13,25,29,M,204
13,35,39,F,204
13,30,34,M,204
13,60,64,M,204
13,40,44,F,204
13,50,54,M,204
13,35,39,M,204
13,40,44,M,204
13,50,54,M,204
13,35,39,M,204
13,45,49,M,204
13,40,44,M,204
13,18,24,M,204
13,30,34,M,204
13,45,49,M,204
13,40,44,M,204
13,25,29,M,204
13,35,39,M,204
13,40,44,M,204
13,35,39,M,204
13,25,29,M,204
13,35,39,M,204
13,45,49,M,204
13,30,34,M,204
13,40,44,M,204
13,40,44,F,205
13,25,29,F,205
13,30,34,M,205
13,35,39,F,205
13,25,29,M,205
13,35,39,M,205
13,40,44,M,205
13,40,44,M,205
13,40,44,M,205
13,30,34,M,205
13,45,49,M,205
13,35,39,F,205
13,18,24,M,205
13,40,44,M,205
13,25,29,M,205
13,25,29,M,205
13,25,29,M,205
13,45,49,M,205
13,45,49,M,205
13,30,34,F,205
13,40,44,M,205
13,50,54,M,206
13,25,29,M,206
13,35,39,M,206
13,45,49,M,206
13,30,34,M,206
13,30,34,M,206
13,30,34,M,206
13,30,34,M,206
13,35,39,F,206
13,18,24,M,206
13,30,34,F,206
13,55,59,M,206
13,18,24,M,206
13,35,39,M,206
13,30,34,M,206
13,30,34,M,206
13,35,39,F,206
13,45,49,M,206
13,50,54,M,206
13,60,64,M,206
13,30,34,M,206
13,50,54,M,207
13,35,39,F,207
13,35,39,M,207
13,40,44,F,207
13,30,34,M,207
13,25,29,F,207
13,60,64,F,207
13,40,44,F,207
13,30,34,M,207
13,40,44,M,207
13,35,39,F,207
13,18,24,M,207
13,45,49,M,207
13,35,39,M,207
13,45,49,M,208
13,35,39,M,208
13,35,39,M,208
13,50,54,M,208
13,50,54,M,208
13,50,54,M,208
13,30,34,M,208
13,40,44,M,208
13,60,64,M,208
13,30,34,M,208
13,25,29,M,208
13,35,39,M,208
13,40,44,M,208
13,35,39,M,208
13,45,49,M,208
13,65,69,M,208
13,30,34,M,208
13,45,49,M,208
13,25,29,M,208
13,40,44,M,208
13,30,34,M,208
13,35,39,F,208
13,40,44,M,208
13,50,54,M,208
13,18,24,M,209
13,40,44,F,209
13,45,49,M,209
13,45,49,M,209
13,35,39,F,209
13,35,39,M,209
13,55,59,M,209
13,35,39,M,209
13,25,29,M,209
13,25,29,F,209
13,35,39,M,209
13,30,34,M,209
13,45,49,M,209
13,40,44,M,209
13,30,34,M,209
13,35,39,M,209
13,55,59,M,209
13,35,39,M,209
13,25,29,M,209
13,35,39,M,209
13,35,39,M,209
13,65,69,M,209
13,30,34,M,209
13,30,34,M,209
13,18,24,F,209
13,30,34,M,209
13,30,34,M,209
13,55,59,M,209
13,40,44,M,209
13,30,34,F,209
13,40,44,M,209
13,50,54,F,209
13,30,34,F,209
13,35,39,M,209
13,30,34,F,209
13,30,34,M,209
13,30,34,M,209
13,35,39,M,209
13,50,54,M,209
13,18,24,M,209
13,35,39,M,210
13,50,54,M,210
13,45,49,M,210
13,40,44,M,210
13,45,49,M,210
13,30,34,M,210
13,35,39,M,210
13,35,39,F,210
13,40,44,M,210
13,30,34,F,210
13,40,44,M,210
13,40,44,M,210
13,40,44,F,210
13,40,44,M,210
13,35,39,F,210
13,30,34,M,210
13,50,54,M,210
13,40,44,M,210
13,50,54,M,210
13,45,49,M,210
13,35,39,M,210
13,35,39,M,210
13,45,49,M,210
13,25,29,M,210
13,40,44,M,210
13,55,59,M,210
13,25,29,M,210
13,35,39,M,210
13,40,44,M,211
13,18,24,F,211
13,25,29,F,211
13,40,44,F,211
13,35,39,M,211
13,45,49,M,211
13,45,49,M,211
13,35,39,F,211
13,30,34,M,211
13,35,39,F,211
13,25,29,M,211
13,40,44,M,211
13,45,49,M,211
13,25,29,F,211
13,55,59,M,211
13,30,34,F,211
13,35,39,M,211
13,40,44,M,211
13,40,44,M,211
13,40,44,M,211
13,40,44,M,211
13,35,39,F,212
13,35,39,M,212
13,30,34,M,212
13,60,64,M,212
13,45,49,M,212
13,45,49,M,212
13,40,44,M,212
13,35,39,M,212
13,60,64,M,212
13,50,54,M,212
13,30,34,M,212
13,35,39,M,212
13,50,54,M,212
13,30,34,F,212
13,25,29,M,212
13,30,34,M,212
13,40,44,F,212
13,35,39,M,212
13,35,39,M,212
13,50,54,M,212
13,40,44,M,212
13,18,24,F,212
13,35,39,M,212
13,35,39,M,212
13,30,34,M,213
13,25,29,M,213
13,45,49,F,213
13,35,39,M,213
13,35,39,M,213
13,35,39,M,213
13,18,24,M,213
13,18,24,F,213
13,40,44,M,213
13,50,54,M,213
13,30,34,M,213
13,30,34,M,213
13,40,44,M,213
13,50,54,M,213
13,35,39,F,213
13,40,44,M,213
13,40,44,M,213
13,25,29,M,213
13,60,64,M,213
13,40,44,F,213
13,35,39,M,213
13,35,39,F,213
13,40,44,F,213
13,45,49,M,213
13,45,49,M,213
13,18,24,M,213
13,35,39,M,213
13,40,44,M,213
13,40,44,M,213
13,35,39,M,213
13,40,44,M,213
13,30,34,F,213
13,30,34,M,214
13,18,24,F,214
13,30,34,F,214
13,40,44,F,214
13,40,44,F,214
13,25,29,F,214
13,40,44,M,214
13,35,39,F,214
13,50,54,M,214
13,30,34,F,214
13,45,49,F,214
13,25,29,F,214
13,45,49,M,214
13,40,44,M,214
13,50,54,M,214
13,45,49,M,214
13,45,49,M,214
13,30,34,M,214
13,45,49,M,214
13,50,54,M,214
13,45,49,F,214
13,35,39,M,214
13,35,39,F,214
13,55,59,M,214
13,18,24,M,214
13,18,24,F,214
13,40,44,M,214
13,45,49,M,215
13,50,54,M,215
13,35,39,F,215
13,35,39,M,215
13,60,64,M,215
13,40,44,M,215
13,30,34,F,215
13,35,39,M,215
13,35,39,M,215
13,30,34,F,215
13,50,54,M,215
13,40,44,F,215
13,30,34,F,215
13,25,29,F,215
13,30,34,M,215
13,35,39,F,215
13,50,54,M,215
13,55,59,M,215
13,55,59,M,215
13,25,29,M,215
13,40,44,F,215
13,50,54,M,215
13,30,34,F,215
13,40,44,M,215
13,35,39,F,215
13,50,54,M,215
13,40,44,F,215
13,50,54,F,215
13,18,24,M,216
13,35,39,M,216
13,45,49,M,216
13,55,59,M,216
13,35,39,M,216
13,40,44,M,216
13,40,44,M,216
13,40,44,M,216
13,50,54,F,216
13,55,59,M,216
13,25,29,M,216
13,40,44,M,216
13,45,49,M,216
13,35,39,F,216
13,40,44,M,216
13,25,29,M,216
13,55,59,M,216
13,40,44,M,216
13,25,29,M,216
13,18,24,M,216
13,45,49,F,216
13,50,54,M,216
13,65,69,M,216
13,40,44,M,216
13,30,34,F,216
13,40,44,F,216
13,35,39,M,216
13,30,34,M,216
13,55,59,M,216
13,50,54,F,217
13,18,24,F,217
13,35,39,M,217
13,30,34,M,217
13,55,59,F,217
13,30,34,M,217
13,18,24,M,217
13,30,34,F,217
13,45,49,M,217
13,30,34,M,217
13,30,34,M,217
13,35,39,M,217
13,30,34,M,217
13,25,29,M,217
13,40,44,M,217
13,45,49,M,217
13,45,49,F,217
13,30,34,F,217
13,45,49,M,217
13,45,49,M,217
13,45,49,M,217
13,35,39,M,217
13,30,34,M,217
13,30,34,M,218
13,40,44,M,218
13,45,49,M,218
13,35,39,M,218
13,18,24,M,218
13,40,44,F,218
13,25,29,M,218
13,45,49,M,218
13,30,34,M,218
13,18,24,M,218
13,35,39,M,218
13,25,29,M,218
13,30,34,M,218
13,18,24,M,218
13,30,34,M,218
13,30,34,M,218
13,55,59,M,218
13,25,29,F,218
13,35,39,F,218
13,18,24,M,218
13,45,49,F,218
13,18,24,M,218
13,40,44,F,218
13,30,34,F,218
13,35,39,M,218
13,40,44,M,218
13,35,39,M,218
13,30,34,M,218
13,45,49,M,218
13,45,49,M,218
13,45,49,M,218
13,35,39,F,218
13,45,49,F,218
13,18,24,M,219
13,30,34,F,219
13,35,39,F,219
13,30,34,M,219
13,25,29,F,219
13,45,49,M,219
13,40,44,M,219
13,45,49,F,219
13,50,54,M,219
13,55,59,M,219
13,30,34,M,219
13,25,29,F,219
13,40,44,M,219
13,35,39,M,219
13,35,39,M,219
13,45,49,M,219
13,40,44,M,219
13,45,49,M,219
13,45,49,M,219
13,40,44,M,219
13,40,44,F,219
13,45,49,M,219
13,35,39,F,219
13,30,34,F,219
13,40,44,M,219
13,40,44,F,219
13,30,34,F,219
13,30,34,M,219
13,18,24,M,219
13,25,29,F,219
13,25,29,F,219
13,30,34,F,219
13,30,34,M,219
13,25,29,M,219
13,40,44,F,219
13,35,39,F,219
13,45,49,M,219
13,35,39,M,219
13,15,19,M,219
13,25,29,M,219
13,45,49,M,219
13,30,34,F,219
13,40,44,F,220
13,40,44,F,220
13,25,29,M,220
13,25,29,M,220
13,40,44,F,220
13,18,24,M,220
13,35,39,M,220
13,25,29,F,220
13,35,39,F,220
13,40,44,M,220
13,40,44,F,220
13,30,34,M,220
13,60,64,M,220
13,25,29,M,220
13,40,44,M,220
13,30,34,M,220
13,55,59,M,220
13,50,54,M,220
13,25,29,M,220
13,55,59,M,220
13,45,49,M,220
13,40,44,M,220
13,18,24,M,220
13,45,49,M,220
13,40,44,M,220
13,30,34,M,220
13,40,44,M,220
13,35,39,F,220
13,50,54,M,220
13,45,49,M,220
13,55,59,M,220
13,30,34,M,220
13,45,49,M,220
13,45,49,M,220
13,30,34,F,220
13,25,29,M,220
13,40,44,M,220
13,30,34,M,220
13,50,54,F,220
13,50,54,M,221
13,30,34,F,221
13,40,44,M,221
13,30,34,F,221
13,25,29,F,221
13,45,49,F,221
13,25,29,F,221
13,50,54,M,221
13,35,39,F,221
13,50,54,M,221
13,25,29,F,221
13,40,44,M,221
13,30,34,M,221
13,25,29,F,221
13,35,39,M,221
13,18,24,M,221
13,40,44,M,221
13,35,39,M,221
13,40,44,M,221
13,25,29,F,221
13,45,49,M,221
13,40,44,F,221
13,35,39,F,221
13,30,34,F,221
13,75,70,M,221
13,40,44,M,221
13,35,39,F,222
13,50,54,M,222
13,35,39,F,222
13,50,54,M,222
13,50,54,M,222
13,35,39,M,222
13,60,64,M,222
13,35,39,F,222
13,35,39,M,222
13,40,44,M,222
13,40,44,F,222
13,40,44,M,222
13,25,29,M,222
13,40,44,M,222
13,35,39,F,222
13,35,39,M,222
13,35,39,F,222
13,35,39,M,222
13,50,54,M,222
13,35,39,M,222
13,35,39,M,222
13,40,44,M,222
13,25,29,F,222
13,30,34,F,222
13,55,59,M,222
13,40,44,M,222
13,40,44,F,222
13,40,44,M,222
13,30,34,M,222
13,35,39,M,222
13,45,49,M,222
13,45,49,F,222
13,35,39,M,223
13,30,34,M,223
13,40,44,M,223
13,40,44,M,223
13,50,54,M,223
13,65,69,M,223
13,45,49,M,223
13,30,34,F,223
13,18,24,F,223
13,60,64,M,223
13,45,49,M,223
13,35,39,F,223
13,40,44,M,223
13,35,39,F,223
13,18,24,M,223
13,25,29,M,223
13,50,54,M,223
13,35,39,M,223
13,45,49,M,223
13,35,39,M,223
13,35,39,F,223
13,30,34,M,223
13,40,44,M,223
13,35,39,M,223
13,30,34,F,224
13,50,54,M,224
13,45,49,M,224
13,55,59,M,224
13,35,39,M,224
13,45,49,M,224
13,30,34,M,224
13,55,59,M,224
13,18,24,M,224
13,50,54,M,224
13,45,49,M,224
13,25,29,F,224
13,30,34,M,224
13,40,44,M,224
13,25,29,F,224
13,40,44,M,224
13,25,29,M,224
13,50,54,F,224
13,40,44,M,224
13,55,59,M,224
13,18,24,M,224
13,25,29,M,224
13,25,29,M,224
13,30,34,M,224
13,40,44,M,224
13,30,34,M,224
13,40,44,F,224
13,40,44,M,224
13,30,34,M,224
13,18,24,M,224
13,50,54,F,224
13,40,44,M,224
13,35,39,F,224
13,35,39,F,224
13,30,34,M,225
13,45,49,M,225
13,50,54,M,225
13,25,29,M,225
13,25,29,F,225
13,30,34,M,225
13,40,44,M,225
13,30,34,M,225
13,40,44,M,225
13,18,24,M,225
13,40,44,M,225
13,18,24,F,225
13,25,29,F,225
13,30,34,F,225
13,50,54,M,225
13,50,54,M,225
13,30,34,M,225
13,40,44,F,225
13,25,29,F,225
13,55,59,M,225
13,25,29,M,225
13,50,54,M,225
13,40,44,F,225
13,45,49,F,225
13,30,34,M,225
13,55,59,M,225
13,45,49,M,225
13,45,49,M,225
13,25,29,M,225
13,50,54,F,226
13,55,59,M,226
13,50,54,M,226
13,50,54,M,226
13,35,39,F,226
13,25,29,M,226
13,50,54,M,226
13,25,29,M,226
13,18,24,M,226
13,35,39,M,226
13,60,64,M,226
13,30,34,F,226
13,18,24,M,226
13,35,39,F,226
13,55,59,M,226
13,18,24,F,226
13,35,39,M,226
13,25,29,F,226
13,18,24,M,226
13,30,34,F,226
13,35,39,M,226
13,35,39,F,226
13,50,54,M,226
13,25,29,F,226
13,25,29,F,226
13,40,44,F,226
13,18,24,F,226
13,50,54,M,226
13,30,34,M,226
13,18,24,M,226
13,50,54,M,226
13,50,54,F,226
13,25,29,M,226
13,18,24,F,226
13,55,59,M,226
13,35,39,M,226
13,25,29,M,226
13,25,29,M,226
13,30,34,M,227
13,35,39,M,227
13,30,34,M,227
13,55,59,M,227
13,40,44,F,227
13,35,39,M,227
13,50,54,M,227
13,18,24,M,227
13,35,39,F,227
13,45,49,M,227
13,55,59,M,227
13,40,44,M,227
13,45,49,F,227
13,25,29,F,227
13,18,24,F,227
13,60,64,M,227
13,40,44,M,227
13,18,24,M,227
13,40,44,M,227
13,35,39,M,227
13,40,44,M,227
13,35,39,M,227
13,25,29,F,227
13,40,44,M,227
13,45,49,M,227
13,35,39,F,227
13,30,34,M,227
13,25,29,M,227
13,30,34,M,227
13,35,39,M,227
13,40,44,M,227
13,18,24,F,227
13,50,54,M,227
13,40,44,M,227
13,40,44,M,227
13,50,54,F,227
13,35,39,M,227
13,25,29,F,228
13,40,44,M,228
13,30,34,M,228
13,45,49,M,228
13,55,59,M,228
13,18,24,M,228
13,45,49,M,228
13,40,44,F,228
13,35,39,M,228
13,35,39,F,228
13,45,49,M,228
13,45,49,M,228
13,30,34,F,228
13,25,29,F,228
13,35,39,M,228
13,40,44,M,228
13,40,44,M,228
13,45,49,F,228
13,18,24,F,228
13,45,49,F,228
13,35,39,M,228
13,35,39,M,228
13,30,34,F,228
13,45,49,F,228
13,30,34,M,228
13,35,39,F,228
13,25,29,M,228
13,30,34,M,228
13,55,59,M,228
13,30,34,M,228
13,35,39,M,228
13,35,39,M,228
13,40,44,F,228
13,35,39,F,228
13,18,24,M,228
13,35,39,F,228
13,35,39,F,228
13,25,29,F,228
13,30,34,M,228
13,25,29,M,229
13,18,24,F,229
13,30,34,M,229
13,40,44,M,229
13,40,44,M,229
13,60,64,M,229
13,35,39,F,229
13,35,39,F,229
13,45,49,M,229
13,35,39,M,229
13,18,24,F,229
13,30,34,M,229
13,45,49,F,229
13,55,59,M,229
13,30,34,M,229
13,45,49,M,229
13,35,39,F,229
13,18,24,F,229
13,40,44,M,229
13,45,49,M,229
13,55,59,M,229
13,45,49,M,229
13,18,24,M,229
13,50,54,M,229
13,50,54,M,229
13,55,59,M,229
13,35,39,M,229
13,35,39,M,229
13,40,44,M,229
13,35,39,M,229
13,45,49,M,229
13,35,39,M,229
13,18,24,F,229
13,45,49,M,229
13,35,39,F,229
13,50,54,M,229
13,40,44,M,229
13,40,44,M,229
13,35,39,F,229
13,50,54,M,229
13,30,34,M,229
13,45,49,F,229
13,40,44,M,229
